1.51639E+12,"DetectedActivity [type=STILL, confidence=59]",on_foot,STATE_SUSPECTING_STOP,24.786776,120.99734,21.574
1.51639E+12,"DetectedActivity [type=STILL, confidence=31]",,,,,
1.51639E+12,"DetectedActivity [type=STILL, confidence=65]",,,,,
1.51639E+12,"DetectedActivity [type=STILL, confidence=55]",,,,,
1.51639E+12,"DetectedActivity [type=STILL, confidence=71]",on_foot,STATE_SUSPECTING_STOP,24.786776,120.99734,21.574
1.51639E+12,"DetectedActivity [type=STILL, confidence=37]",,,,,
1.51639E+12,"DetectedActivity [type=STILL, confidence=66]",,,,,
1.51639E+12,"DetectedActivity [type=STILL, confidence=55]",on_foot,STATE_SUSPECTING_STOP,24.786776,120.99734,21.574
1.51639E+12,"DetectedActivity [type=STILL, confidence=37]",,,,,
1.51639E+12,"DetectedActivity [type=STILL, confidence=54]",,,,,
1.51639E+12,"DetectedActivity [type=STILL, confidence=66]",on_foot,STATE_CONFIRMED,24.786776,120.99734,21.574
1.51639E+12,"DetectedActivity [type=STILL, confidence=93]",,,,,
1.51639E+12,"DetectedActivity [type=STILL, confidence=34]",,,,,
1.51639E+12,"DetectedActivity [type=STILL, confidence=26]",,,,,
1.51639E+12,"DetectedActivity [type=STILL, confidence=54]",on_foot,STATE_SUSPECTING_STOP,24.786776,120.99734,21.574
1.51639E+12,"DetectedActivity [type=UNKNOWN, confidence=27]",,,,,
1.51639E+12,"DetectedActivity [type=UNKNOWN, confidence=31]",,,,,
1.51639E+12,"DetectedActivity [type=STILL, confidence=26]",on_foot,STATE_SUSPECTING_STOP,24.786776,120.99734,21.574
1.51639E+12,"DetectedActivity [type=UNKNOWN, confidence=31]",on_foot,STATE_SUSPECTING_STOP,24.786776,120.99734,21.574
1.51639E+12,"DetectedActivity [type=UNKNOWN, confidence=31]",on_foot,STATE_SUSPECTING_STOP,24.786776,120.99734,21.574
1.51639E+12,"DetectedActivity [type=TILTING, confidence=100]",,,,,
1.51639E+12,"DetectedActivity [type=STILL, confidence=51]",,,,,
1.51639E+12,"DetectedActivity [type=UNKNOWN, confidence=31]",on_foot,STATE_CONFIRMED,24.786776,120.99734,21.574
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=27]",,,,,
1.51639E+12,"DetectedActivity [type=STILL, confidence=34]",,,,,
1.51639E+12,"DetectedActivity [type=STILL, confidence=51]",on_foot,STATE_SUSPECTING_STOP,24.786776,120.99734,21.574
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=55]",,,,,
