1516527371658,,unknown:40;;in_vehicle:10;;on_bicycle:10;;on_foot:10;;still:10;;walking:10;;running:10,on_foot,STATE_CONFIRMED,0,0,0
1516527376190,unknown:40;;in_vehicle:10;;on_bicycle:10;;on_foot:10;;still:10;;walking:10;;running:10,unknown:40;;in_vehicle:10;;on_bicycle:10;;on_foot:10;;still:10;;walking:10;;running:10,,,,,
1516527381259,on_foot:34;;walking:34;;unknown:22;;still:13;;in_vehicle:12;;on_bicycle:7;;running:5,on_foot:34;;walking:34;;unknown:22;;still:13;;in_vehicle:12;;on_bicycle:7;;running:5,,,,,
1516527381661,,unknown:31;;on_foot:15;;still:15;;walking:15;;in_vehicle:13;;on_bicycle:9;;running:8,on_foot,STATE_CONFIRMED,0,0,0
1516527386356,on_foot:96;;walking:96;;still:2;;unknown:2,on_foot:96;;walking:96;;still:2;;unknown:2,,,,,
1516527391663,,on_foot:34;;walking:34;;unknown:22;;still:13;;in_vehicle:12;;on_bicycle:7;;running:5,on_foot,STATE_CONFIRMED,0,0,0
1516527392430,on_foot:53;;walking:53;;unknown:22;;in_vehicle:6;;still:6;;on_bicycle:5;;running:5,on_foot:53;;walking:53;;unknown:22;;in_vehicle:6;;still:6;;on_bicycle:5;;running:5,,,,,
1516527397518,on_foot:48;;walking:48;;unknown:22;;still:8;;in_vehicle:7;;on_bicycle:6;;running:5,on_foot:48;;walking:48;;unknown:22;;still:8;;in_vehicle:7;;on_bicycle:6;;running:5,,,,,
1516527401658,,on_foot:96;;walking:96;;still:2;;unknown:2,on_foot,STATE_CONFIRMED,0,0,0
1516527403387,on_foot:39;;walking:39;;unknown:27;;in_vehicle:7;;on_bicycle:7;;still:7;;running:7,on_foot:39;;walking:39;;unknown:27;;in_vehicle:7;;on_bicycle:7;;still:7;;running:7,,,,,
1516527410418,on_foot:98;;walking:98;;unknown:2,on_foot:98;;walking:98;;unknown:2,,,,,
1516527411658,,on_foot:48;;walking:48;;unknown:22;;still:8;;in_vehicle:7;;on_bicycle:6;;running:5,on_foot,STATE_CONFIRMED,0,0,0
1516527414416,on_foot:98;;walking:98;;unknown:2,on_foot:98;;walking:98;;unknown:2,,,,,
1516527419504,on_foot:97;;walking:97;;unknown:3,on_foot:97;;walking:97;;unknown:3,,,,,
